timestamp,heart_rate,spo2,steps
2025-09-18T12:58:58.044062,244.8,72.6,662
2025-09-18T12:59:00.044062,244.5,72.4,663
2025-09-18T12:59:02.044062,243.6,72.5,663
2025-09-18T12:59:04.044062,243.9,72.6,663
2025-09-18T12:59:06.044062,242.4,72.7,663
2025-09-18T12:59:08.044062,240.9,72.8,664
2025-09-18T12:59:10.044062,241.9,72.9,664
2025-09-18T12:59:12.044062,243.7,72.8,664
2025-09-18T12:59:14.044062,242.7,72.6,664
2025-09-18T12:59:16.044062,242.6,72.7,664
2025-09-18T12:59:18.044062,243.8,72.8,664
2025-09-18T12:59:20.044062,244.4,72.9,665
2025-09-18T12:59:22.044062,245.9,72.9,665
2025-09-18T12:59:24.044062,245.8,72.9,665
2025-09-18T12:59:26.044062,246.4,73.0,667
2025-09-18T12:59:28.044062,246.5,72.8,668
2025-09-18T12:59:30.044062,247.4,72.9,669
2025-09-18T12:59:32.044062,244.9,73.2,669
2025-09-18T12:59:34.044062,245.0,73.5,669
2025-09-18T12:59:36.044062,245.5,73.3,670
2025-09-18T12:59:38.044062,244.5,73.3,670
2025-09-18T12:59:40.044062,245.1,73.4,670
2025-09-18T12:59:42.044062,247.1,73.4,670
2025-09-18T12:59:44.044062,246.0,73.4,672
2025-09-18T12:59:46.044062,245.7,73.3,672
2025-09-18T12:59:48.044062,245.1,73.4,672
2025-09-18T12:59:50.044062,244.3,73.5,672
2025-09-18T12:59:52.044062,245.1,73.5,673
2025-09-18T12:59:54.044062,244.9,73.4,674
2025-09-18T12:59:56.044062,244.9,73.2,675
2025-09-18T12:59:58.044062,244.9,73.3,676
2025-09-18T13:00:00.044062,243.6,72.9,677
2025-09-18T13:00:02.044062,243.5,72.5,677
2025-09-18T13:00:04.044062,243.4,72.8,677
2025-09-18T13:00:06.044062,242.4,72.7,677
2025-09-18T13:00:08.044062,242.3,72.7,678
2025-09-18T13:00:10.044062,242.9,72.6,678
2025-09-18T13:00:12.044062,242.6,72.4,678
2025-09-18T13:00:14.044062,244.3,72.3,679
2025-09-18T13:00:16.044062,243.9,72.4,679
2025-09-18T13:00:18.044062,242.8,72.6,679
2025-09-18T13:00:20.044062,242.7,72.4,679
2025-09-18T13:00:22.044062,243.5,72.4,679
2025-09-18T13:00:24.044062,244.7,72.5,679
2025-09-18T13:00:26.044062,244.3,72.6,679
2025-09-18T13:00:28.044062,244.4,72.8,679
2025-09-18T13:00:30.044062,243.4,72.6,679
2025-09-18T13:00:32.044062,243.1,72.4,680
2025-09-18T13:00:34.044062,240.5,72.4,682
2025-09-18T13:00:36.044062,237.4,72.7,683
2025-09-18T13:00:38.044062,236.6,72.8,683
2025-09-18T13:00:40.044062,235.8,72.8,683
2025-09-18T13:00:42.044062,234.5,72.7,683
2025-09-18T13:00:44.044062,231.4,72.6,683
2025-09-18T13:00:46.044062,230.8,72.7,683
2025-09-18T13:00:48.044062,233.9,72.8,683
2025-09-18T13:00:50.044062,234.9,72.6,683
2025-09-18T13:00:52.044062,235.6,72.7,683
2025-09-18T13:00:54.044062,236.2,72.6,685
2025-09-18T13:00:56.044062,235.6,72.5,685
2025-09-18T13:00:58.044062,235.9,72.4,687
2025-09-18T13:01:00.044062,234.6,72.1,687
2025-09-18T13:01:02.044062,234.3,72.0,689
2025-09-18T13:01:04.044062,232.7,71.8,691
2025-09-18T13:01:06.044062,231.7,71.7,691
2025-09-18T13:01:08.044062,233.3,71.5,692
2025-09-18T13:01:10.044062,234.6,71.4,694
2025-09-18T13:01:12.044062,236.6,71.5,695
2025-09-18T13:01:14.044062,237.4,71.6,695
2025-09-18T13:01:16.044062,236.8,71.4,695
2025-09-18T13:01:18.044062,239.3,71.6,696
2025-09-18T13:01:20.044062,239.3,71.8,696
2025-09-18T13:01:22.044062,240.5,71.5,697
2025-09-18T13:01:24.044062,243.2,71.7,697
2025-09-18T13:01:26.044062,244.4,71.7,698
2025-09-18T13:01:28.044062,245.3,71.8,699
2025-09-18T13:01:30.044062,245.9,71.8,699
2025-09-18T13:01:32.044062,246.5,71.8,701
2025-09-18T13:01:34.044062,246.8,71.7,702
2025-09-18T13:01:36.044062,248.6,71.7,702
2025-09-18T13:01:38.044062,246.9,71.5,703
2025-09-18T13:01:40.044062,249.3,71.5,703
2025-09-18T13:01:42.044062,249.5,71.6,704
2025-09-18T13:01:44.044062,249.7,71.9,704
2025-09-18T13:01:46.044062,249.6,72.0,704
2025-09-18T13:01:48.044062,250.5,72.5,705
2025-09-18T13:01:50.044062,250.2,72.3,705
2025-09-18T13:01:52.044062,251.9,72.5,705
2025-09-18T13:01:54.044062,251.7,72.4,706
2025-09-18T13:01:56.044062,251.7,72.4,707
2025-09-18T13:01:58.044062,251.7,72.5,709
2025-09-18T13:02:00.044062,249.8,72.4,709
2025-09-18T13:02:02.044062,247.6,72.6,709
2025-09-18T13:02:04.044062,248.2,72.7,711
2025-09-18T13:02:06.044062,248.5,72.9,711
2025-09-18T13:02:08.044062,248.2,72.6,712
2025-09-18T13:02:10.044062,248.8,72.4,712
2025-09-18T13:02:12.044062,249.8,72.5,712
2025-09-18T13:02:14.044062,247.3,72.5,714
2025-09-18T13:02:16.044062,247.7,72.5,715
2025-09-18T13:02:18.044062,247.8,72.2,715
2025-09-18T13:02:20.044062,249.0,72.1,715
2025-09-18T13:02:22.044062,246.7,72.0,716
2025-09-18T13:02:24.044062,246.7,72.0,716
2025-09-18T13:02:26.044062,245.2,72.0,717
2025-09-18T13:02:28.044062,247.2,72.1,718
2025-09-18T13:02:30.044062,247.6,72.3,718
2025-09-18T13:02:32.044062,247.7,72.1,718
2025-09-18T13:02:34.044062,248.8,72.5,718
2025-09-18T13:02:36.044062,248.9,72.4,719
2025-09-18T13:02:38.044062,249.7,72.3,720
2025-09-18T13:02:40.044062,249.5,72.3,722
2025-09-18T13:02:42.044062,248.6,72.3,723
2025-09-18T13:02:44.044062,249.2,72.4,725
2025-09-18T13:02:46.044062,249.3,72.3,726
2025-09-18T13:02:48.044062,249.2,72.1,726
2025-09-18T13:02:50.044062,251.2,72.0,726
2025-09-18T13:02:52.044062,249.6,71.9,726
2025-09-18T13:02:54.044062,249.3,71.9,727
2025-09-18T13:02:56.044062,249.2,71.8,727
2025-09-18T13:02:58.044062,249.9,71.9,729
2025-09-18T13:03:00.044062,250.5,72.0,729
2025-09-18T13:03:02.044062,251.2,71.9,730
2025-09-18T13:03:04.044062,250.4,71.8,730
2025-09-18T13:03:06.044062,251.6,71.7,732
2025-09-18T13:03:08.044062,251.5,71.7,733
2025-09-18T13:03:10.044062,250.0,71.8,734
2025-09-18T13:03:12.044062,249.0,71.8,734
2025-09-18T13:03:14.044062,248.8,71.6,734
2025-09-18T13:03:16.044062,248.7,71.6,735
2025-09-18T13:03:18.044062,247.5,71.5,735
2025-09-18T13:03:20.044062,249.1,71.4,735
2025-09-18T13:03:22.044062,272.9,61.8,735
2025-09-18T13:03:24.044062,273.5,61.8,735
2025-09-18T13:03:26.044062,274.7,61.8,736
2025-09-18T13:03:28.044062,273.6,62.1,736
2025-09-18T13:03:30.044062,274.2,62.0,736
2025-09-18T13:03:32.044062,275.5,62.0,736
2025-09-18T13:03:34.044062,275.1,61.9,737
2025-09-18T13:03:36.044062,273.0,62.1,737
2025-09-18T13:03:38.044062,273.9,62.1,739
2025-09-18T13:03:40.044062,272.9,62.2,739
2025-09-18T13:03:42.044062,272.2,62.2,739
2025-09-18T13:03:44.044062,273.8,62.2,741
2025-09-18T13:03:46.044062,272.9,62.5,742
2025-09-18T13:03:48.044062,271.2,62.7,743
2025-09-18T13:03:50.044062,273.1,62.6,743
2025-09-18T13:03:52.044062,272.8,62.7,746
2025-09-18T13:03:54.044062,271.6,62.6,746
2025-09-18T13:03:56.044062,270.6,62.5,746
2025-09-18T13:03:58.044062,268.7,62.8,748
2025-09-18T13:04:00.044062,270.1,62.6,748
2025-09-18T13:04:02.044062,271.4,62.6,748
2025-09-18T13:04:04.044062,269.8,62.7,748
2025-09-18T13:04:06.044062,268.4,62.8,748
2025-09-18T13:04:08.044062,266.6,62.6,748
2025-09-18T13:04:10.044062,265.8,62.7,749
2025-09-18T13:04:12.044062,266.8,62.9,750
2025-09-18T13:04:14.044062,268.7,62.9,750
2025-09-18T13:04:16.044062,270.3,62.9,750
2025-09-18T13:04:18.044062,271.1,62.9,750
2025-09-18T13:04:20.044062,272.2,63.0,750
2025-09-18T13:04:22.044062,272.0,62.9,750
2025-09-18T13:04:24.044062,271.7,63.1,750
2025-09-18T13:04:26.044062,270.9,63.0,751
2025-09-18T13:04:28.044062,269.7,63.0,752
2025-09-18T13:04:30.044062,271.0,63.0,754
2025-09-18T13:04:32.044062,271.6,62.7,754
2025-09-18T13:04:34.044062,271.9,62.9,754
2025-09-18T13:04:36.044062,271.0,62.9,754
2025-09-18T13:04:38.044062,270.5,63.0,756
2025-09-18T13:04:40.044062,268.5,62.9,756
2025-09-18T13:04:42.044062,268.2,62.6,756
2025-09-18T13:04:44.044062,268.9,62.6,758
2025-09-18T13:04:46.044062,268.3,62.7,758
2025-09-18T13:04:48.044062,266.1,62.7,758
2025-09-18T13:04:50.044062,266.2,62.6,758
2025-09-18T13:04:52.044062,265.9,62.3,760
2025-09-18T13:04:54.044062,264.4,62.2,760
2025-09-18T13:04:56.044062,263.1,62.2,763
2025-09-18T13:04:58.044062,263.7,62.2,763
2025-09-18T13:05:00.044062,263.0,62.2,764
2025-09-18T13:05:02.044062,264.0,62.2,764
2025-09-18T13:05:04.044062,265.7,62.0,766
2025-09-18T13:05:06.044062,264.1,61.7,766
2025-09-18T13:05:08.044062,264.2,61.7,766
2025-09-18T13:05:10.044062,262.5,61.8,767
2025-09-18T13:05:12.044062,262.6,61.7,767
2025-09-18T13:05:14.044062,262.9,61.5,767
2025-09-18T13:05:16.044062,263.2,61.4,768
2025-09-18T13:05:18.044062,262.6,61.3,768
2025-09-18T13:05:20.044062,261.7,61.4,768
2025-09-18T13:05:22.044062,261.0,61.3,768
2025-09-18T13:05:24.044062,262.1,61.2,768
2025-09-18T13:05:26.044062,263.3,61.2,768
2025-09-18T13:05:28.044062,262.4,61.0,768
2025-09-18T13:05:30.044062,262.5,60.9,768
2025-09-18T13:05:32.044062,263.3,60.8,768
2025-09-18T13:05:34.044062,263.7,60.8,768
2025-09-18T13:05:36.044062,262.7,60.7,770
2025-09-18T13:05:38.044062,263.1,60.5,770
2025-09-18T13:05:40.044062,265.1,60.4,771
2025-09-18T13:05:42.044062,265.0,60.2,772
2025-09-18T13:05:44.044062,266.3,60.1,772
2025-09-18T13:05:46.044062,266.6,60.2,772
2025-09-18T13:05:48.044062,268.4,60.2,772
2025-09-18T13:05:50.044062,268.2,60.5,772
2025-09-18T13:05:52.044062,267.6,60.6,773
2025-09-18T13:05:54.044062,267.7,60.7,775
2025-09-18T13:05:56.044062,269.4,60.5,775
2025-09-18T13:05:58.044062,268.6,60.6,775
2025-09-18T13:06:00.044062,270.5,60.5,776
2025-09-18T13:06:02.044062,270.7,60.3,778
2025-09-18T13:06:04.044062,269.5,59.9,778
2025-09-18T13:06:06.044062,269.2,59.9,779
2025-09-18T13:06:08.044062,268.9,60.0,779
2025-09-18T13:06:10.044062,269.4,59.9,779
2025-09-18T13:06:12.044062,296.2,54.3,779
2025-09-18T13:06:14.044062,295.4,54.5,779
2025-09-18T13:06:16.044062,295.0,54.6,779
2025-09-18T13:06:18.044062,295.4,54.8,781
2025-09-18T13:06:20.044062,294.7,54.8,781
2025-09-18T13:06:22.044062,295.2,54.7,782
2025-09-18T13:06:24.044062,296.7,54.6,782
2025-09-18T13:06:26.044062,299.1,54.7,782
2025-09-18T13:06:28.044062,298.0,54.8,782
2025-09-18T13:06:30.044062,297.9,54.5,782
2025-09-18T13:06:32.044062,297.9,54.7,782
2025-09-18T13:06:34.044062,297.1,54.8,784
2025-09-18T13:06:36.044062,298.4,54.9,785
2025-09-18T13:06:38.044062,296.9,54.9,785
2025-09-18T13:06:40.044062,299.3,54.7,785
2025-09-18T13:06:42.044062,299.7,54.5,786
2025-09-18T13:06:44.044062,301.1,54.4,786
2025-09-18T13:06:46.044062,302.5,54.6,786
2025-09-18T13:06:48.044062,301.6,54.7,787
2025-09-18T13:06:50.044062,299.9,54.8,787
2025-09-18T13:06:52.044062,300.4,54.7,789
2025-09-18T13:06:54.044062,300.5,54.5,790
2025-09-18T13:06:56.044062,301.3,54.8,790
2025-09-18T13:06:58.044062,302.6,54.8,790
2025-09-18T13:07:00.044062,302.4,54.8,791
2025-09-18T13:07:02.044062,304.8,54.7,791
2025-09-18T13:07:04.044062,305.5,54.8,792
2025-09-18T13:07:06.044062,304.6,54.9,793
2025-09-18T13:07:08.044062,304.3,54.7,794
2025-09-18T13:07:10.044062,305.2,54.6,794
2025-09-18T13:07:12.044062,306.1,54.3,794
2025-09-18T13:07:14.044062,307.9,54.5,794
2025-09-18T13:07:16.044062,307.7,54.6,794
2025-09-18T13:07:18.044062,308.9,54.6,795
2025-09-18T13:07:20.044062,309.2,54.6,795
2025-09-18T13:07:22.044062,307.3,54.6,797
2025-09-18T13:07:24.044062,307.5,54.7,797
2025-09-18T13:07:26.044062,308.9,55.1,797
2025-09-18T13:07:28.044062,309.5,55.0,797
2025-09-18T13:07:30.044062,309.3,55.1,797
2025-09-18T13:07:32.044062,308.6,54.9,797
2025-09-18T13:07:34.044062,308.3,55.2,797
2025-09-18T13:07:36.044062,306.9,55.2,798
2025-09-18T13:07:38.044062,306.4,55.1,800
2025-09-18T13:07:40.044062,306.3,55.1,800
2025-09-18T13:07:42.044062,306.4,55.1,800
2025-09-18T13:07:44.044062,307.5,55.1,800
2025-09-18T13:07:46.044062,307.6,54.9,800
2025-09-18T13:07:48.044062,308.7,55.0,803
2025-09-18T13:07:50.044062,308.3,55.1,803
2025-09-18T13:07:52.044062,306.4,55.0,804
2025-09-18T13:07:54.044062,305.8,54.9,804
2025-09-18T13:07:56.044062,306.0,54.9,804
2025-09-18T13:07:58.044062,307.2,54.8,804
2025-09-18T13:08:00.044062,307.9,55.0,804
2025-09-18T13:08:02.044062,308.3,54.9,804
2025-09-18T13:08:04.044062,306.2,54.9,806
2025-09-18T13:08:06.044062,306.2,54.8,807
2025-09-18T13:08:08.044062,303.5,54.8,807
2025-09-18T13:08:10.044062,301.5,54.7,807
2025-09-18T13:08:12.044062,302.6,54.6,808
2025-09-18T13:08:14.044062,301.5,54.4,809
2025-09-18T13:08:16.044062,300.6,54.7,809
2025-09-18T13:08:18.044062,298.7,55.1,809
2025-09-18T13:08:20.044062,298.0,55.0,809
2025-09-18T13:08:22.044062,296.3,55.1,810
2025-09-18T13:08:24.044062,294.9,55.0,810
2025-09-18T13:08:26.044062,295.4,55.3,810
2025-09-18T13:08:28.044062,295.3,55.6,810
2025-09-18T13:08:30.044062,293.3,55.2,811
2025-09-18T13:08:32.044062,293.3,55.1,811
2025-09-18T13:08:34.044062,293.8,55.2,811
2025-09-18T13:08:36.044062,293.7,55.4,811
2025-09-18T13:08:38.044062,292.1,55.4,812
2025-09-18T13:08:40.044062,292.4,55.3,812
2025-09-18T13:08:42.044062,289.5,55.4,812
2025-09-18T13:08:44.044062,288.0,55.4,813
2025-09-18T13:08:46.044062,287.2,55.3,813
2025-09-18T13:08:48.044062,289.4,55.2,814
2025-09-18T13:08:50.044062,289.2,55.2,816
2025-09-18T13:08:52.044062,289.4,55.1,816
2025-09-18T13:08:54.044062,287.9,55.0,817
2025-09-18T13:08:56.044062,286.2,55.3,817
2025-09-18T13:08:58.044062,286.1,55.5,817
2025-09-18T13:09:00.044062,285.0,55.6,817
2025-09-18T13:09:02.044062,283.9,55.2,817
2025-09-18T13:09:04.044062,285.2,55.0,817
2025-09-18T13:09:06.044062,283.6,55.0,817
2025-09-18T13:09:08.044062,283.4,55.0,817
2025-09-18T13:09:10.044062,283.8,54.9,817
2025-09-18T13:09:12.044062,282.2,55.1,818
2025-09-18T13:09:14.044062,281.2,55.1,818
2025-09-18T13:09:16.044062,282.0,54.9,820
2025-09-18T13:09:18.044062,281.1,54.8,820
2025-09-18T13:09:20.044062,280.8,54.9,820
2025-09-18T13:09:22.044062,281.4,55.0,820
2025-09-18T13:09:24.044062,281.4,55.2,820
2025-09-18T13:09:26.044062,281.2,55.4,820
2025-09-18T13:09:28.044062,281.0,54.9,821
2025-09-18T13:09:30.044062,281.1,55.0,821
2025-09-18T13:09:32.044062,279.2,54.8,822
2025-09-18T13:09:34.044062,279.9,54.7,823
2025-09-18T13:09:36.044062,280.1,54.5,823
2025-09-18T13:09:38.044062,281.3,54.3,825
2025-09-18T13:09:40.044062,281.6,54.1,825
2025-09-18T13:09:42.044062,282.5,54.0,825
2025-09-18T13:09:44.044062,286.0,54.1,825
2025-09-18T13:09:46.044062,287.6,54.4,826
2025-09-18T13:09:48.044062,287.6,54.1,828
2025-09-18T13:09:50.044062,285.6,53.9,828
2025-09-18T13:09:52.044062,285.8,53.9,828
2025-09-18T13:09:54.044062,284.9,54.0,830
2025-09-18T13:09:56.044062,284.4,54.3,830
2025-09-18T13:09:58.044062,284.4,54.1,832
2025-09-18T13:10:00.044062,284.8,54.0,834
2025-09-18T13:10:02.044062,285.7,53.7,835
2025-09-18T13:10:04.044062,286.0,53.5,837
2025-09-18T13:10:06.044062,286.1,53.4,837
2025-09-18T13:10:08.044062,286.3,53.6,837
2025-09-18T13:10:10.044062,286.9,53.7,837
2025-09-18T13:10:12.044062,288.1,53.6,838
2025-09-18T13:10:14.044062,289.4,53.4,839
2025-09-18T13:10:16.044062,288.6,53.2,840
2025-09-18T13:10:18.044062,288.3,53.0,842
2025-09-18T13:10:20.044062,288.5,53.2,843
2025-09-18T13:10:22.044062,289.4,53.2,845
2025-09-18T13:10:24.044062,287.5,53.3,846
2025-09-18T13:10:26.044062,288.8,53.1,846
2025-09-18T13:10:28.044062,286.4,53.0,846
2025-09-18T13:10:30.044062,287.0,52.9,846
2025-09-18T13:10:32.044062,288.1,52.6,846
2025-09-18T13:10:34.044062,289.0,52.8,847
2025-09-18T13:10:36.044062,288.6,52.8,848
2025-09-18T13:10:38.044062,287.0,52.7,850
2025-09-18T13:10:40.044062,287.4,52.9,850
2025-09-18T13:10:42.044062,290.6,53.0,851
2025-09-18T13:10:44.044062,293.4,53.1,851
2025-09-18T13:10:46.044062,294.3,53.2,851
2025-09-18T13:10:48.044062,293.9,53.3,853
2025-09-18T13:10:50.044062,292.6,53.5,855
2025-09-18T13:10:52.044062,292.0,53.4,856
2025-09-18T13:10:54.044062,293.5,53.5,856
2025-09-18T13:10:56.044062,293.1,53.2,857
2025-09-18T13:10:58.044062,293.0,53.3,858
2025-09-18T13:11:00.044062,292.8,53.2,858
2025-09-18T13:11:02.044062,331.7,48.7,860
2025-09-18T13:11:04.044062,331.0,48.7,860
2025-09-18T13:11:06.044062,329.9,48.9,861
2025-09-18T13:11:08.044062,328.8,49.1,861
2025-09-18T13:11:10.044062,327.9,49.1,861
2025-09-18T13:11:12.044062,326.9,49.2,862
2025-09-18T13:11:14.044062,326.0,49.3,863
2025-09-18T13:11:16.044062,324.3,49.4,863
2025-09-18T13:11:18.044062,324.3,49.7,863
2025-09-18T13:11:20.044062,322.9,49.5,863
2025-09-18T13:11:22.044062,322.9,49.5,863
2025-09-18T13:11:24.044062,320.4,49.5,863
2025-09-18T13:11:26.044062,322.0,49.8,863
2025-09-18T13:11:28.044062,366.9,44.9,863
2025-09-18T13:11:30.044062,366.1,44.9,865
2025-09-18T13:11:32.044062,364.3,44.8,865
2025-09-18T13:11:34.044062,362.0,45.0,865
2025-09-18T13:11:36.044062,361.5,45.2,866
2025-09-18T13:11:38.044062,360.5,45.2,866
2025-09-18T13:11:40.044062,360.9,45.2,866
2025-09-18T13:11:42.044062,362.8,45.3,867
2025-09-18T13:11:44.044062,361.9,45.3,868
2025-09-18T13:11:46.044062,361.9,45.5,868
2025-09-18T13:11:48.044062,363.2,45.3,868
2025-09-18T13:11:50.044062,359.9,45.3,868
2025-09-18T13:11:52.044062,359.6,45.3,868
2025-09-18T13:11:54.044062,358.9,45.1,868
2025-09-18T13:11:56.044062,361.7,45.4,868
2025-09-18T13:11:58.044062,361.2,45.4,868
2025-09-18T13:12:00.044062,362.4,45.4,869
2025-09-18T13:12:02.044062,360.4,45.3,869
2025-09-18T13:12:04.044062,362.1,45.3,869
2025-09-18T13:12:06.044062,362.7,45.4,869
2025-09-18T13:12:08.044062,362.9,45.6,869
2025-09-18T13:12:10.044062,362.4,45.7,870
2025-09-18T13:12:12.044062,387.7,37.7,870
2025-09-18T13:12:14.044062,387.5,37.5,871
2025-09-18T13:12:16.044062,388.3,37.5,872
2025-09-18T13:12:18.044062,388.9,37.6,872
2025-09-18T13:12:20.044062,388.2,37.5,873
2025-09-18T13:12:22.044062,385.6,37.4,874
2025-09-18T13:12:24.044062,384.4,37.4,876
2025-09-18T13:12:26.044062,383.6,37.4,876
2025-09-18T13:12:28.044062,384.8,37.5,876
2025-09-18T13:12:30.044062,384.4,37.6,876
2025-09-18T13:12:32.044062,383.9,37.6,876
2025-09-18T13:12:34.044062,385.0,37.6,877
2025-09-18T13:12:36.044062,385.0,37.7,879
2025-09-18T13:12:38.044062,383.9,37.8,880
2025-09-18T13:12:40.044062,385.6,37.8,880
2025-09-18T13:12:42.044062,386.3,37.8,880
2025-09-18T13:12:44.044062,385.1,37.7,880
2025-09-18T13:12:46.044062,384.9,37.5,880
2025-09-18T13:12:48.044062,386.0,37.6,881
2025-09-18T13:12:50.044062,387.6,37.5,882
2025-09-18T13:12:52.044062,387.4,37.7,882
2025-09-18T13:12:54.044062,388.7,37.8,883
2025-09-18T13:12:56.044062,388.7,38.0,884
2025-09-18T13:12:58.044062,388.1,37.7,884
2025-09-18T13:13:00.044062,389.8,37.8,885
2025-09-18T13:13:02.044062,390.0,37.7,885
2025-09-18T13:13:04.044062,389.5,37.9,886
2025-09-18T13:13:06.044062,388.4,37.8,886
2025-09-18T13:13:08.044062,388.2,37.8,888
2025-09-18T13:13:10.044062,386.8,37.7,889
2025-09-18T13:13:12.044062,386.8,37.7,889
2025-09-18T13:13:14.044062,384.7,37.9,890
2025-09-18T13:13:16.044062,384.1,38.0,891
2025-09-18T13:13:18.044062,381.7,38.0,891
2025-09-18T13:13:20.044062,382.1,37.9,893
2025-09-18T13:13:22.044062,384.6,37.7,893
2025-09-18T13:13:24.044062,384.3,37.5,895
2025-09-18T13:13:26.044062,382.8,37.6,897
2025-09-18T13:13:28.044062,381.6,37.8,898
2025-09-18T13:13:30.044062,381.8,37.6,899
2025-09-18T13:13:32.044062,403.4,28.2,900
2025-09-18T13:13:34.044062,404.0,28.4,900
2025-09-18T13:13:36.044062,403.5,28.4,901
2025-09-18T13:13:38.044062,402.7,28.4,902
2025-09-18T13:13:40.044062,403.3,28.3,902
2025-09-18T13:13:42.044062,404.9,28.3,904
2025-09-18T13:13:44.044062,403.9,28.6,906
2025-09-18T13:13:46.044062,403.1,28.2,906
2025-09-18T13:13:48.044062,403.3,28.1,906
2025-09-18T13:13:50.044062,403.9,28.2,906
2025-09-18T13:13:52.044062,402.2,28.3,907
2025-09-18T13:13:54.044062,401.7,28.3,907
2025-09-18T13:13:56.044062,402.8,28.2,907
2025-09-18T13:13:58.044062,402.2,28.0,908
2025-09-18T13:14:00.044062,401.3,28.0,908
2025-09-18T13:14:02.044062,401.1,28.1,908
2025-09-18T13:14:04.044062,400.1,28.1,909
2025-09-18T13:14:06.044062,397.6,28.2,910
2025-09-18T13:14:08.044062,398.9,28.1,910
2025-09-18T13:14:10.044062,399.7,27.8,910
2025-09-18T13:14:12.044062,400.5,28.1,910
2025-09-18T13:14:14.044062,401.0,28.3,910
2025-09-18T13:14:16.044062,402.2,28.4,910
2025-09-18T13:14:18.044062,403.4,28.6,910
2025-09-18T13:14:20.044062,404.8,28.4,911
2025-09-18T13:14:22.044062,403.3,28.7,911
2025-09-18T13:14:24.044062,403.4,28.7,911
2025-09-18T13:14:26.044062,404.1,28.6,912
2025-09-18T13:14:28.044062,402.6,28.8,913
2025-09-18T13:14:30.044062,403.3,29.2,913
2025-09-18T13:14:32.044062,401.1,29.0,913
2025-09-18T13:14:34.044062,402.1,28.7,913
2025-09-18T13:14:36.044062,402.7,28.7,913
2025-09-18T13:14:38.044062,403.4,28.6,914
2025-09-18T13:14:40.044062,402.6,28.8,914
2025-09-18T13:14:42.044062,402.0,28.6,914
2025-09-18T13:14:44.044062,399.9,28.6,915
2025-09-18T13:14:46.044062,400.8,28.5,916
2025-09-18T13:14:48.044062,401.3,28.4,916
2025-09-18T13:14:50.044062,401.1,28.6,917
2025-09-18T13:14:52.044062,402.8,28.5,918
2025-09-18T13:14:54.044062,404.6,28.5,919
2025-09-18T13:14:56.044062,405.2,28.5,920
2025-09-18T13:14:58.044062,407.8,28.4,920
2025-09-18T13:15:00.044062,408.0,28.6,920
2025-09-18T13:15:02.044062,408.3,28.3,920
2025-09-18T13:15:04.044062,407.9,28.4,920
2025-09-18T13:15:06.044062,409.8,28.4,921
2025-09-18T13:15:08.044062,407.4,28.2,922
2025-09-18T13:15:10.044062,406.8,28.1,922
2025-09-18T13:15:12.044062,405.2,28.1,923
2025-09-18T13:15:14.044062,405.8,28.1,924
2025-09-18T13:15:16.044062,404.8,28.1,926
2025-09-18T13:15:18.044062,403.4,28.5,927
2025-09-18T13:15:20.044062,403.5,28.6,927
2025-09-18T13:15:22.044062,403.6,28.3,927
2025-09-18T13:15:24.044062,402.3,28.3,928
2025-09-18T13:15:26.044062,401.6,28.4,928
2025-09-18T13:15:28.044062,401.1,28.3,929
2025-09-18T13:15:30.044062,400.8,28.2,929
2025-09-18T13:15:32.044062,400.4,28.0,930
2025-09-18T13:15:34.044062,399.4,27.9,930
2025-09-18T13:15:36.044062,400.0,27.7,931
2025-09-18T13:15:38.044062,400.8,27.9,932
2025-09-18T13:15:40.044062,399.3,28.1,932
2025-09-18T13:15:42.044062,400.3,28.0,932
2025-09-18T13:15:44.044062,401.4,27.6,932
2025-09-18T13:15:46.044062,400.5,27.5,932
2025-09-18T13:15:48.044062,401.0,27.6,933
2025-09-18T13:15:50.044062,401.1,27.6,935
2025-09-18T13:15:52.044062,399.2,27.6,936
2025-09-18T13:15:54.044062,400.1,27.6,938
2025-09-18T13:15:56.044062,399.5,27.4,938
2025-09-18T13:15:58.044062,434.9,17.8,938
2025-09-18T13:16:00.044062,435.6,17.7,939
2025-09-18T13:16:02.044062,435.5,17.8,939
2025-09-18T13:16:04.044062,434.1,17.8,939
2025-09-18T13:16:06.044062,434.0,17.7,940
2025-09-18T13:16:08.044062,435.7,17.8,940
2025-09-18T13:16:10.044062,437.0,17.7,941
2025-09-18T13:16:12.044062,435.7,18.0,942
2025-09-18T13:16:14.044062,434.8,18.0,942
2025-09-18T13:16:16.044062,433.5,18.2,943
2025-09-18T13:16:18.044062,435.2,18.3,943
2025-09-18T13:16:20.044062,435.5,18.4,943
2025-09-18T13:16:22.044062,436.5,18.4,943
2025-09-18T13:16:24.044062,435.7,18.2,943
2025-09-18T13:16:26.044062,436.5,18.1,944
2025-09-18T13:16:28.044062,435.9,18.1,946
2025-09-18T13:16:30.044062,433.5,17.7,947
2025-09-18T13:16:32.044062,434.6,17.8,947
2025-09-18T13:16:34.044062,434.9,17.9,947
2025-09-18T13:16:36.044062,435.3,17.6,947
2025-09-18T13:16:38.044062,436.1,17.6,947
2025-09-18T13:16:40.044062,438.1,17.5,949
2025-09-18T13:16:42.044062,437.8,17.4,950
2025-09-18T13:16:44.044062,439.3,17.4,951
2025-09-18T13:16:46.044062,438.8,17.5,952
2025-09-18T13:16:48.044062,438.7,17.5,954
2025-09-18T13:16:50.044062,440.5,17.7,954
